trial_id,mean_cv_score,std_cv_score,colsample_bytree,gamma,learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,subsample
0,0.44129075056861256,0.006396891584533743,0.749816047538945,0.4753571532049581,0.22959818254342154,7,152,0.44583275285359114,0.6999498316360058,0.7836995567863468
1,0.47019522365428357,0.0003316906747536097,0.7334834444556088,0.07143340896097039,0.20526654188465587,7,51,0.7219987722668247,2.3771054180315003,0.6003115063364057
