Timeinterval Start Loc;Timeinterval End Loc;Isp;Currency Unit Name;Price Measurement Unit Name;Incident Reserve Up;Incident Reserve Down;Price Dispatch Up;Price Dispatch Down;Price Shortage;Price Surplus;Regulation State;Regulating Condition
2025-07-01T10:30;2025-07-01T10:45;43;EUR;MWh;NO;NO;;-30;-30;-30;-1;DOWN
2025-07-01T10:45;2025-07-01T11:00;44;EUR;MWh;NO;NO;;;0;0;-1;DOWN
2025-07-01T11:00;2025-07-01T11:15;45;EUR;MWh;NO;NO;112.3;-18.5;112.3;-18.5;2;UP_AND_DOWN
2025-07-01T11:15;2025-07-01T11:30;46;EUR;MWh;NO;NO;122;;122;122;1;UP
2025-07-01T11:30;2025-07-01T11:45;47;EUR;MWh;NO;NO;100.64;;100.64;100.64;1;UP
2025-07-01T11:45;2025-07-01T12:00;48;EUR;MWh;NO;NO;58.56;-30;69.07;-30;2;UP_AND_DOWN
2025-07-01T12:00;2025-07-01T12:15;49;EUR;MWh;NO;NO;;74;66.28;66.28;0;STABLE
2025-07-01T12:15;2025-07-01T12:30;50;EUR;MWh;NO;NO;;-30;-30;-30;-1;DOWN
2025-07-01T12:30;2025-07-01T12:45;51;EUR;MWh;NO;NO;68.56;-39.93;68.56;-39.93;2;UP_AND_DOWN
2025-07-01T12:45;2025-07-01T13:00;52;EUR;MWh;NO;NO;;-40.03;-40.03;-40.03;-1;DOWN
2025-07-01T13:00;2025-07-01T13:15;53;EUR;MWh;NO;NO;78.56;-30.2;78.56;-30.2;2;UP_AND_DOWN
2025-07-01T13:15;2025-07-01T13:30;54;EUR;MWh;NO;NO;;-49;-49;-49;-1;DOWN
2025-07-01T13:30;2025-07-01T13:45;55;EUR;MWh;NO;NO;;-48.8;-48.8;-48.8;-1;DOWN
2025-07-01T13:45;2025-07-01T14:00;56;EUR;MWh;NO;NO;;-30;-30;-30;-1;DOWN
2025-07-01T14:00;2025-07-01T14:15;57;EUR;MWh;NO;NO;82.98;-49;82.98;-49;2;UP_AND_DOWN
2025-07-01T14:15;2025-07-01T14:30;58;EUR;MWh;NO;NO;;-50;-50;-50;-1;DOWN
2025-07-01T14:30;2025-07-01T14:45;59;EUR;MWh;NO;NO;;-33.33;-33.33;-33.33;-1;DOWN
2025-07-01T14:45;2025-07-01T15:00;60;EUR;MWh;NO;NO;;-50;-50;-50;-1;DOWN
2025-07-01T15:00;2025-07-01T15:15;61;EUR;MWh;NO;NO;78.56;65;78.56;61.78;2;UP_AND_DOWN
2025-07-01T15:15;2025-07-01T15:30;62;EUR;MWh;NO;NO;120;;120;120;1;UP
2025-07-01T15:30;2025-07-01T15:45;63;EUR;MWh;NO;NO;109.6;;109.6;109.6;1;UP
2025-07-01T15:45;2025-07-01T16:00;64;EUR;MWh;NO;NO;181;;181;181;1;UP
2025-07-01T16:00;2025-07-01T16:15;65;EUR;MWh;NO;NO;114;;114;0;2;UP_AND_DOWN
2025-07-01T16:15;2025-07-01T16:30;66;EUR;MWh;NO;NO;;10;10;10;-1;DOWN
2025-07-01T16:30;2025-07-01T16:45;67;EUR;MWh;NO;NO;;60;60;60;-1;DOWN
2025-07-01T16:45;2025-07-01T17:00;68;EUR;MWh;NO;NO;;13.72;13.72;13.72;-1;DOWN
2025-07-01T17:00;2025-07-01T17:15;69;EUR;MWh;NO;NO;;-575.13;-575.13;-575.13;-1;DOWN
2025-07-01T17:15;2025-07-01T17:30;70;EUR;MWh;NO;NO;;-30;-30;-30;-1;DOWN
2025-07-01T17:30;2025-07-01T17:45;71;EUR;MWh;NO;NO;84.98;30.59;84.98;30.59;2;UP_AND_DOWN
2025-07-01T17:45;2025-07-01T18:00;72;EUR;MWh;NO;NO;124.3;77.27;124.3;124.3;1;UP
2025-07-01T18:00;2025-07-01T18:15;73;EUR;MWh;NO;NO;85.98;49.51;85.98;49.51;2;UP_AND_DOWN
2025-07-01T18:15;2025-07-01T18:30;74;EUR;MWh;NO;NO;;9.57;9.57;9.57;-1;DOWN
2025-07-01T18:30;2025-07-01T18:45;75;EUR;MWh;NO;NO;;48.98;48.98;48.98;-1;DOWN
2025-07-01T18:45;2025-07-01T19:00;76;EUR;MWh;NO;NO;;75.58;75.58;75.58;-1;DOWN
2025-07-01T19:00;2025-07-01T19:15;77;EUR;MWh;NO;NO;;45.98;45.98;45.98;-1;DOWN
2025-07-01T19:15;2025-07-01T19:30;78;EUR;MWh;NO;NO;177;68.08;177;60.76;2;UP_AND_DOWN
2025-07-01T19:30;2025-07-01T19:45;79;EUR;MWh;NO;NO;181;;181;181;1;UP
2025-07-01T19:45;2025-07-01T20:00;80;EUR;MWh;NO;NO;181;;181;181;1;UP
2025-07-01T20:00;2025-07-01T20:15;81;EUR;MWh;NO;NO;181;;181;181;1;UP
2025-07-01T20:15;2025-07-01T20:30;82;EUR;MWh;NO;NO;417.9;;417.9;417.9;1;UP
2025-07-01T20:30;2025-07-01T20:45;83;EUR;MWh;NO;NO;192;;192;192;1;UP
2025-07-01T20:45;2025-07-01T21:00;84;EUR;MWh;NO;NO;194;;194;194;1;UP
2025-07-01T21:00;2025-07-01T21:15;85;EUR;MWh;NO;NO;108.56;;108.56;108.56;1;UP
2025-07-01T21:15;2025-07-01T21:30;86;EUR;MWh;NO;NO;44;57.32;83.5;57.32;2;UP_AND_DOWN
2025-07-01T21:30;2025-07-01T21:45;87;EUR;MWh;NO;NO;;63.98;63.98;63.98;-1;DOWN
2025-07-01T21:45;2025-07-01T22:00;88;EUR;MWh;NO;NO;;37.51;37.51;37.51;-1;DOWN
2025-07-01T22:00;2025-07-01T22:15;89;EUR;MWh;NO;NO;177;42.4;177;42.4;2;UP_AND_DOWN
2025-07-01T22:15;2025-07-01T22:30;90;EUR;MWh;NO;NO;157.98;;157.98;157.98;1;UP
2025-07-01T22:30;2025-07-01T22:45;91;EUR;MWh;NO;NO;141.4;;141.4;141.4;1;UP
2025-07-01T22:45;2025-07-01T23:00;92;EUR;MWh;NO;NO;97.98;74;74;74;-1;DOWN
2025-07-01T23:00;2025-07-01T23:15;93;EUR;MWh;NO;NO;177;76.87;177;76.87;2;UP_AND_DOWN
2025-07-01T23:15;2025-07-01T23:30;94;EUR;MWh;NO;NO;177;61.62;61.62;61.62;-1;DOWN
2025-07-01T23:30;2025-07-01T23:45;95;EUR;MWh;NO;NO;78.56;62.11;62.11;62.11;-1;DOWN
2025-07-01T23:45;2025-07-02T00:00;96;EUR;MWh;NO;NO;78.56;74.51;74.51;74.51;-1;DOWN
2025-07-02T00:00;2025-07-02T00:15;1;EUR;MWh;NO;NO;133;;133;133;1;UP
2025-07-02T00:15;2025-07-02T00:30;2;EUR;MWh;NO;NO;137.62;;137.62;137.62;1;UP
2025-07-02T00:30;2025-07-02T00:45;3;EUR;MWh;NO;NO;133;;133;133;1;UP
2025-07-02T00:45;2025-07-02T01:00;4;EUR;MWh;NO;NO;78.17;95;79.28;79.28;2;UP_AND_DOWN
2025-07-02T01:00;2025-07-02T01:15;5;EUR;MWh;NO;NO;96.79;96;96.79;79.78;2;UP_AND_DOWN
2025-07-02T01:15;2025-07-02T01:30;6;EUR;MWh;NO;NO;80.4;;80.4;80.4;1;UP
2025-07-02T01:30;2025-07-02T01:45;7;EUR;MWh;NO;NO;80.4;;80.4;80.4;1;UP
2025-07-02T01:45;2025-07-02T02:00;8;EUR;MWh;NO;NO;58.56;;58.56;58.56;1;UP
2025-07-02T02:00;2025-07-02T02:15;9;EUR;MWh;NO;NO;104.99;;104.99;104.99;1;UP
2025-07-02T02:15;2025-07-02T02:30;10;EUR;MWh;NO;NO;96.79;95;96.79;76.78;2;UP_AND_DOWN
2025-07-02T02:30;2025-07-02T02:45;11;EUR;MWh;NO;NO;87.4;76.61;87.4;76.61;2;UP_AND_DOWN
2025-07-02T02:45;2025-07-02T03:00;12;EUR;MWh;NO;NO;;54.79;54.79;54.79;-1;DOWN
2025-07-02T03:00;2025-07-02T03:15;13;EUR;MWh;NO;NO;87.4;55.98;87.4;55.98;2;UP_AND_DOWN
2025-07-02T03:15;2025-07-02T03:30;14;EUR;MWh;NO;NO;82.12;70.91;82.12;70.91;2;UP_AND_DOWN
2025-07-02T03:30;2025-07-02T03:45;15;EUR;MWh;NO;NO;;68.28;68.28;68.28;-1;DOWN
2025-07-02T03:45;2025-07-02T04:00;16;EUR;MWh;NO;NO;;57.4;57.4;57.4;-1;DOWN
2025-07-02T04:00;2025-07-02T04:15;17;EUR;MWh;NO;NO;80.4;68.71;80.4;68.71;2;UP_AND_DOWN
2025-07-02T04:15;2025-07-02T04:30;18;EUR;MWh;NO;NO;80.4;64.4;64.4;64.4;-1;DOWN
2025-07-02T04:30;2025-07-02T04:45;19;EUR;MWh;NO;NO;80.2;61.98;80.2;61.98;2;UP_AND_DOWN
2025-07-02T04:45;2025-07-02T05:00;20;EUR;MWh;NO;NO;88.56;61.98;88.56;88.56;1;UP
2025-07-02T05:00;2025-07-02T05:15;21;EUR;MWh;NO;NO;84.98;76.51;84.98;84.98;1;UP
2025-07-02T05:15;2025-07-02T05:30;22;EUR;MWh;NO;NO;84.98;66.18;66.18;66.18;-1;DOWN
2025-07-02T05:30;2025-07-02T05:45;23;EUR;MWh;NO;NO;;64.25;64.25;64.25;-1;DOWN
2025-07-02T05:45;2025-07-02T06:00;24;EUR;MWh;NO;NO;85.25;67.98;85.25;66.46;2;UP_AND_DOWN
2025-07-02T06:00;2025-07-02T06:15;25;EUR;MWh;NO;NO;140;67.98;140;140;1;UP
2025-07-02T06:15;2025-07-02T06:30;26;EUR;MWh;NO;NO;133;;133;133;1;UP
2025-07-02T06:30;2025-07-02T06:45;27;EUR;MWh;NO;NO;94.98;;94.98;94.98;1;UP
2025-07-02T06:45;2025-07-02T07:00;28;EUR;MWh;NO;NO;82.56;;82.56;82.56;1;UP
2025-07-02T07:00;2025-07-02T07:15;29;EUR;MWh;NO;NO;119.6;;119.6;119.6;1;UP
2025-07-02T07:15;2025-07-02T07:30;30;EUR;MWh;NO;NO;110.2;;110.2;110.2;1;UP
2025-07-02T07:30;2025-07-02T07:45;31;EUR;MWh;NO;NO;97;;97;97;1;UP
2025-07-02T07:45;2025-07-02T08:00;32;EUR;MWh;NO;NO;110.1;;110.1;110.1;1;UP
2025-07-02T08:00;2025-07-02T08:15;33;EUR;MWh;NO;NO;133;;133;133;1;UP
2025-07-02T08:15;2025-07-02T08:30;34;EUR;MWh;NO;NO;177;;177;177;1;UP
2025-07-02T08:30;2025-07-02T08:45;35;EUR;MWh;NO;NO;96.63;;96.63;96.63;1;UP
2025-07-02T08:45;2025-07-02T09:00;36;EUR;MWh;NO;NO;80.04;66.31;66.31;66.31;-1;DOWN
2025-07-02T09:00;2025-07-02T09:15;37;EUR;MWh;NO;NO;80.04;73.47;80.04;80.04;1;UP
2025-07-02T09:15;2025-07-02T09:30;38;EUR;MWh;NO;NO;87.24;;87.24;87.24;1;UP
2025-07-02T09:30;2025-07-02T09:45;39;EUR;MWh;NO;NO;87.04;;87.04;87.04;1;UP
2025-07-02T09:45;2025-07-02T10:00;40;EUR;MWh;NO;NO;77.24;;77.24;77.24;1;UP
2025-07-02T10:00;2025-07-02T10:15;41;EUR;MWh;NO;NO;96.63;;96.63;96.63;1;UP
2025-07-02T10:15;2025-07-02T10:30;42;EUR;MWh;NO;NO;110.9;;110.9;110.9;1;UP
2025-07-02T10:30;2025-07-02T10:45;43;EUR;MWh;NO;NO;80.24;;80.24;80.24;1;UP
2025-07-02T10:45;2025-07-02T11:00;44;EUR;MWh;NO;NO;88.56;;88.56;88.56;1;UP
2025-07-02T11:00;2025-07-02T11:15;45;EUR;MWh;NO;NO;96.63;;96.63;96.63;1;UP
2025-07-02T11:15;2025-07-02T11:30;46;EUR;MWh;NO;NO;111.2;;111.2;111.2;1;UP
2025-07-02T11:30;2025-07-02T11:45;47;EUR;MWh;NO;NO;86.18;;86.18;86.18;1;UP
2025-07-02T11:45;2025-07-02T12:00;48;EUR;MWh;NO;NO;;76.41;67.59;67.59;0;STABLE
2025-07-02T12:00;2025-07-02T12:15;49;EUR;MWh;NO;NO;111.4;;111.4;111.4;1;UP
2025-07-02T12:15;2025-07-02T12:30;50;EUR;MWh;NO;NO;100.74;;100.74;100.74;1;UP
2025-07-02T12:30;2025-07-02T12:45;51;EUR;MWh;NO;NO;96.63;;96.63;96.63;1;UP
2025-07-02T12:45;2025-07-02T13:00;52;EUR;MWh;NO;NO;87.24;-14.99;95.28;-14.99;2;UP_AND_DOWN
2025-07-02T13:00;2025-07-02T13:15;53;EUR;MWh;NO;NO;;-53.11;-53.11;-53.11;-1;DOWN
2025-07-02T13:15;2025-07-02T13:30;54;EUR;MWh;NO;NO;;-41;-41;-41;-1;DOWN
2025-07-02T13:30;2025-07-02T13:45;55;EUR;MWh;NO;NO;;-18.5;-18.5;-18.5;-1;DOWN
2025-07-02T13:45;2025-07-02T14:00;56;EUR;MWh;NO;NO;;-106.54;-106.54;-106.54;-1;DOWN
2025-07-02T14:00;2025-07-02T14:15;57;EUR;MWh;NO;NO;;-577.95;-577.95;-577.95;-1;DOWN
2025-07-02T14:15;2025-07-02T14:30;58;EUR;MWh;NO;NO;;-30;-30;-30;-1;DOWN
2025-07-02T14:30;2025-07-02T14:45;59;EUR;MWh;NO;NO;;-100;-100;-100;-1;DOWN
2025-07-02T14:45;2025-07-02T15:00;60;EUR;MWh;NO;NO;;-578.05;-578.05;-578.05;-1;DOWN
2025-07-02T15:00;2025-07-02T15:15;61;EUR;MWh;NO;NO;;-69.9;-69.9;-69.9;-1;DOWN
2025-07-02T15:15;2025-07-02T15:30;62;EUR;MWh;NO;NO;58.56;-49;67.49;-49;2;UP_AND_DOWN
2025-07-02T15:30;2025-07-02T15:45;63;EUR;MWh;NO;NO;;9.47;9.47;9.47;-1;DOWN
2025-07-02T15:45;2025-07-02T16:00;64;EUR;MWh;NO;NO;;76.31;76.31;76.31;-1;DOWN
2025-07-02T16:00;2025-07-02T16:15;65;EUR;MWh;NO;NO;;64.24;64.24;64.24;-1;DOWN
2025-07-02T16:15;2025-07-02T16:30;66;EUR;MWh;NO;NO;77.24;71.48;71.48;71.48;-1;DOWN
2025-07-02T16:30;2025-07-02T16:45;67;EUR;MWh;NO;NO;1662;65.8;1662;65.8;2;UP_AND_DOWN
2025-07-02T16:45;2025-07-02T17:00;68;EUR;MWh;NO;NO;1662;;1662;1662;1;UP
2025-07-02T17:00;2025-07-02T17:15;69;EUR;MWh;NO;NO;1662;-300.5;-300.5;-300.5;-1;DOWN
2025-07-02T17:15;2025-07-02T17:30;70;EUR;MWh;NO;NO;150;-358.96;150;-358.96;2;UP_AND_DOWN
2025-07-02T17:30;2025-07-02T17:45;71;EUR;MWh;NO;NO;119.7;9.57;119.7;9.57;2;UP_AND_DOWN
2025-07-02T17:45;2025-07-02T18:00;72;EUR;MWh;NO;NO;94.88;45.63;94.88;45.63;2;UP_AND_DOWN
2025-07-02T18:00;2025-07-02T18:15;73;EUR;MWh;NO;NO;94.88;6.98;6.98;6.98;-1;DOWN
2025-07-02T18:15;2025-07-02T18:30;74;EUR;MWh;NO;NO;;-35;-35;-35;-1;DOWN
2025-07-02T18:30;2025-07-02T18:45;75;EUR;MWh;NO;NO;;-30.3;-30.3;-30.3;-1;DOWN
2025-07-02T18:45;2025-07-02T19:00;76;EUR;MWh;NO;NO;;-105;-105;-105;-1;DOWN
2025-07-02T19:00;2025-07-02T19:15;77;EUR;MWh;NO;NO;;-898;-898;-898;-1;DOWN
2025-07-02T19:15;2025-07-02T19:30;78;EUR;MWh;NO;NO;;-30.1;-30.1;-30.1;-1;DOWN
2025-07-02T19:30;2025-07-02T19:45;79;EUR;MWh;NO;NO;;-30.3;-30.3;-30.3;-1;DOWN
2025-07-02T19:45;2025-07-02T20:00;80;EUR;MWh;NO;NO;;42.98;42.98;42.98;-1;DOWN
2025-07-02T20:00;2025-07-02T20:15;81;EUR;MWh;NO;NO;;48.98;48.98;48.98;-1;DOWN
2025-07-02T20:15;2025-07-02T20:30;82;EUR;MWh;NO;NO;;54.63;54.63;54.63;-1;DOWN
2025-07-02T20:30;2025-07-02T20:45;83;EUR;MWh;NO;NO;;64.24;64.24;64.24;-1;DOWN
2025-07-02T20:45;2025-07-02T21:00;84;EUR;MWh;NO;NO;110.3;74.49;110.3;59.69;2;UP_AND_DOWN
2025-07-02T21:00;2025-07-02T21:15;85;EUR;MWh;NO;NO;120.3;;120.3;120.3;1;UP
2025-07-02T21:15;2025-07-02T21:30;86;EUR;MWh;NO;NO;120.98;;120.98;120.98;1;UP
2025-07-02T21:30;2025-07-02T21:45;87;EUR;MWh;NO;NO;98.74;;98.74;98.74;1;UP
2025-07-02T21:45;2025-07-02T22:00;88;EUR;MWh;NO;NO;71;57.24;57.24;57.24;-1;DOWN
2025-07-02T22:00;2025-07-02T22:15;89;EUR;MWh;NO;NO;;63.98;63.98;63.98;-1;DOWN
2025-07-02T22:15;2025-07-02T22:30;90;EUR;MWh;NO;NO;;66.98;66.98;66.98;-1;DOWN
2025-07-02T22:30;2025-07-02T22:45;91;EUR;MWh;NO;NO;82.98;76.61;82.98;59.81;2;UP_AND_DOWN
2025-07-02T22:45;2025-07-02T23:00;92;EUR;MWh;NO;NO;88.8;72.91;88.8;59.81;2;UP_AND_DOWN
2025-07-02T23:00;2025-07-02T23:15;93;EUR;MWh;NO;NO;110;65.1;110;65.1;2;UP_AND_DOWN
2025-07-02T23:15;2025-07-02T23:30;94;EUR;MWh;NO;NO;103.72;;103.72;103.72;1;UP
2025-07-02T23:30;2025-07-02T23:45;95;EUR;MWh;NO;NO;77.24;50;77.24;50;2;UP_AND_DOWN
2025-07-02T23:45;2025-07-03T00:00;96;EUR;MWh;NO;NO;;10;10;10;-1;DOWN
2025-07-03T00:00;2025-07-03T00:15;1;EUR;MWh;NO;NO;58.56;40;40;40;-1;DOWN
2025-07-03T00:15;2025-07-03T00:30;2;EUR;MWh;NO;NO;;73.3;73.3;73.3;-1;DOWN
2025-07-03T00:30;2025-07-03T00:45;3;EUR;MWh;NO;NO;78.56;46.88;78.56;43.48;2;UP_AND_DOWN
2025-07-03T00:45;2025-07-03T01:00;4;EUR;MWh;NO;NO;;-1;-1;-1;-1;DOWN
2025-07-03T01:00;2025-07-03T01:15;5;EUR;MWh;NO;NO;;51.24;51.24;51.24;-1;DOWN
2025-07-03T01:15;2025-07-03T01:30;6;EUR;MWh;NO;NO;;64.43;64.43;64.43;-1;DOWN
2025-07-03T01:30;2025-07-03T01:45;7;EUR;MWh;NO;NO;84.98;68.04;84.98;43.97;2;UP_AND_DOWN
2025-07-03T01:45;2025-07-03T02:00;8;EUR;MWh;NO;NO;102.86;77.78;102.86;43.97;2;UP_AND_DOWN
2025-07-03T02:00;2025-07-03T02:15;9;EUR;MWh;NO;NO;99;;99;99;1;UP
2025-07-03T02:15;2025-07-03T02:30;10;EUR;MWh;NO;NO;100;;100;100;1;UP
2025-07-03T02:30;2025-07-03T02:45;11;EUR;MWh;NO;NO;100;;100;100;1;UP
2025-07-03T02:45;2025-07-03T03:00;12;EUR;MWh;NO;NO;94.96;;94.96;94.96;1;UP
2025-07-03T03:00;2025-07-03T03:15;13;EUR;MWh;NO;NO;85.98;67.94;85.98;43.97;2;UP_AND_DOWN
2025-07-03T03:15;2025-07-03T03:30;14;EUR;MWh;NO;NO;;59.57;59.57;59.57;-1;DOWN
2025-07-03T03:30;2025-07-03T03:45;15;EUR;MWh;NO;NO;;51.24;51.24;51.24;-1;DOWN
2025-07-03T03:45;2025-07-03T04:00;16;EUR;MWh;NO;NO;77.98;65.08;65.08;65.08;-1;DOWN
2025-07-03T04:00;2025-07-03T04:15;17;EUR;MWh;NO;NO;78.56;68.04;78.56;43.97;2;UP_AND_DOWN
2025-07-03T04:15;2025-07-03T04:30;18;EUR;MWh;NO;NO;;68.04;68.04;68.04;-1;DOWN
2025-07-03T04:30;2025-07-03T04:45;19;EUR;MWh;NO;NO;;60;60;60;-1;DOWN
2025-07-03T04:45;2025-07-03T05:00;20;EUR;MWh;NO;NO;;51.24;51.24;51.24;-1;DOWN
2025-07-03T05:00;2025-07-03T05:15;21;EUR;MWh;NO;NO;;24.21;24.21;24.21;-1;DOWN
2025-07-03T05:15;2025-07-03T05:30;22;EUR;MWh;NO;NO;;50.98;50.98;50.98;-1;DOWN
2025-07-03T05:30;2025-07-03T05:45;23;EUR;MWh;NO;NO;;51.24;51.24;51.24;-1;DOWN
2025-07-03T05:45;2025-07-03T06:00;24;EUR;MWh;NO;NO;;59.57;59.57;59.57;-1;DOWN
2025-07-03T06:00;2025-07-03T06:15;25;EUR;MWh;NO;NO;;61.45;61.45;61.45;-1;DOWN
2025-07-03T06:15;2025-07-03T06:30;26;EUR;MWh;NO;NO;;61.45;43.97;43.97;0;STABLE
2025-07-03T06:30;2025-07-03T06:45;27;EUR;MWh;NO;NO;78.08;77.94;78.08;78.08;1;UP
2025-07-03T06:45;2025-07-03T07:00;28;EUR;MWh;NO;NO;;66.08;66.08;66.08;-1;DOWN
2025-07-03T07:00;2025-07-03T07:15;29;EUR;MWh;NO;NO;78.36;68.28;68.28;68.28;-1;DOWN
2025-07-03T07:15;2025-07-03T07:30;30;EUR;MWh;NO;NO;;;43.97;43.97;0;STABLE
2025-07-03T07:30;2025-07-03T07:45;31;EUR;MWh;NO;NO;10;65.87;65.87;65.87;-1;DOWN
2025-07-03T07:45;2025-07-03T08:00;32;EUR;MWh;NO;NO;;60.1;60.1;60.1;-1;DOWN
2025-07-03T08:00;2025-07-03T08:15;33;EUR;MWh;NO;NO;78.56;67.98;78.56;43.92;2;UP_AND_DOWN
2025-07-03T08:15;2025-07-03T08:30;34;EUR;MWh;NO;NO;;10;10;10;-1;DOWN
2025-07-03T08:30;2025-07-03T08:45;35;EUR;MWh;NO;NO;;13.1;13.1;13.1;-1;DOWN
2025-07-03T08:45;2025-07-03T09:00;36;EUR;MWh;NO;NO;;48.98;48.98;48.98;-1;DOWN
2025-07-03T09:00;2025-07-03T09:15;37;EUR;MWh;NO;NO;106;70.1;106;54.49;2;UP_AND_DOWN
2025-07-03T09:15;2025-07-03T09:30;38;EUR;MWh;NO;NO;100.87;;100.87;100.87;1;UP
2025-07-03T09:30;2025-07-03T09:45;39;EUR;MWh;NO;NO;101;33.98;101;33.98;2;UP_AND_DOWN
2025-07-03T09:45;2025-07-03T10:00;40;EUR;MWh;NO;NO;;5;5;5;-1;DOWN
2025-07-03T10:00;2025-07-03T10:15;41;EUR;MWh;NO;NO;;-106.54;-106.54;-106.54;-1;DOWN
2025-07-03T10:15;2025-07-03T10:30;42;EUR;MWh;NO;NO;68.46;18;68.46;18;2;UP_AND_DOWN
