Timeinterval Start Loc;Timeinterval End Loc;Isp;Currency Unit Name;Price Measurement Unit Name;Incident Reserve Up;Incident Reserve Down;Price Dispatch Up;Price Dispatch Down;Price Shortage;Price Surplus;Regulation State;Regulating Condition
2025-01-01T03:45;2025-01-01T04:00;16;EUR;MWh;NO;NO;;-40;-40;-40;-1;DOWN
2025-01-01T04:00;2025-01-01T04:15;17;EUR;MWh;NO;NO;135.4;-37;135.4;-37;2;UP_AND_DOWN
2025-01-01T04:15;2025-01-01T04:30;18;EUR;MWh;NO;NO;96.46;;96.46;96.46;1;UP
2025-01-01T04:30;2025-01-01T04:45;19;EUR;MWh;NO;NO;65.07;;65.07;65.07;1;UP
2025-01-01T04:45;2025-01-01T05:00;20;EUR;MWh;NO;NO;;-9.01;-9.01;-9.01;-1;DOWN
2025-01-01T05:00;2025-01-01T05:15;21;EUR;MWh;NO;NO;;-21.11;-21.11;-21.11;-1;DOWN
2025-01-01T05:15;2025-01-01T05:30;22;EUR;MWh;NO;NO;65.07;-25.38;65.07;65.07;1;UP
2025-01-01T05:30;2025-01-01T05:45;23;EUR;MWh;NO;NO;100.76;-32;100.76;-32;2;UP_AND_DOWN
2025-01-01T05:45;2025-01-01T06:00;24;EUR;MWh;NO;NO;94.66;-32;94.66;-32;2;UP_AND_DOWN
2025-01-01T06:00;2025-01-01T06:15;25;EUR;MWh;NO;NO;65.07;-51;67.09;-51;2;UP_AND_DOWN
2025-01-01T06:15;2025-01-01T06:30;26;EUR;MWh;NO;NO;135.4;-38.66;135.4;-38.66;2;UP_AND_DOWN
2025-01-01T06:30;2025-01-01T06:45;27;EUR;MWh;NO;NO;119.05;-45;119.05;-45;2;UP_AND_DOWN
2025-01-01T06:45;2025-01-01T07:00;28;EUR;MWh;NO;NO;;-35;-35;-35;-1;DOWN
2025-01-01T07:00;2025-01-01T07:15;29;EUR;MWh;NO;NO;;-91.85;-91.85;-91.85;-1;DOWN
2025-01-01T07:15;2025-01-01T07:30;30;EUR;MWh;NO;NO;;-60;-60;-60;-1;DOWN
2025-01-01T07:30;2025-01-01T07:45;31;EUR;MWh;NO;NO;;-42;-42;-42;-1;DOWN
2025-01-01T07:45;2025-01-01T08:00;32;EUR;MWh;NO;NO;;-51;-51;-51;-1;DOWN
2025-01-01T08:00;2025-01-01T08:15;33;EUR;MWh;NO;NO;;-51;-51;-51;-1;DOWN
2025-01-01T08:15;2025-01-01T08:30;34;EUR;MWh;NO;NO;;-60;-60;-60;-1;DOWN
2025-01-01T08:30;2025-01-01T08:45;35;EUR;MWh;NO;NO;;-51;-51;-51;-1;DOWN
2025-01-01T08:45;2025-01-01T09:00;36;EUR;MWh;NO;NO;;-85.68;-85.68;-85.68;-1;DOWN
2025-01-01T09:00;2025-01-01T09:15;37;EUR;MWh;NO;NO;;-42;-42;-42;-1;DOWN
2025-01-01T09:15;2025-01-01T09:30;38;EUR;MWh;NO;NO;;-60;-60;-60;-1;DOWN
2025-01-01T09:30;2025-01-01T09:45;39;EUR;MWh;NO;NO;;-81;-81;-81;-1;DOWN
2025-01-01T09:45;2025-01-01T10:00;40;EUR;MWh;NO;NO;54.1;-30;76.79;-30;2;UP_AND_DOWN
2025-01-01T10:00;2025-01-01T10:15;41;EUR;MWh;NO;NO;54.1;-88.1;-88.1;-88.1;-1;DOWN
2025-01-01T10:15;2025-01-01T10:30;42;EUR;MWh;NO;NO;;-30.12;-30.12;-30.12;-1;DOWN
2025-01-01T10:30;2025-01-01T10:45;43;EUR;MWh;NO;NO;99;-81;99;-81;2;UP_AND_DOWN
2025-01-01T10:45;2025-01-01T11:00;44;EUR;MWh;NO;NO;135.4;-121.76;135.4;-121.76;2;UP_AND_DOWN
2025-01-01T11:00;2025-01-01T11:15;45;EUR;MWh;NO;NO;;-132.04;-132.04;-132.04;-1;DOWN
2025-01-01T11:15;2025-01-01T11:30;46;EUR;MWh;NO;NO;;-90;-90;-90;-1;DOWN
2025-01-01T11:30;2025-01-01T11:45;47;EUR;MWh;NO;NO;65.07;103.57;68.27;68.27;2;UP_AND_DOWN
2025-01-01T11:45;2025-01-01T12:00;48;EUR;MWh;NO;NO;;103.57;70.99;70.99;0;STABLE
2025-01-01T12:00;2025-01-01T12:15;49;EUR;MWh;NO;NO;70;-12.69;70.17;-12.69;2;UP_AND_DOWN
2025-01-01T12:15;2025-01-01T12:30;50;EUR;MWh;NO;NO;135.5;-12.69;135.5;135.5;1;UP
2025-01-01T12:30;2025-01-01T12:45;51;EUR;MWh;NO;NO;124.16;;124.16;124.16;1;UP
2025-01-01T12:45;2025-01-01T13:00;52;EUR;MWh;NO;NO;120.7;;120.7;120.7;1;UP
2025-01-01T13:00;2025-01-01T13:15;53;EUR;MWh;NO;NO;35.46;;35.46;35.46;1;UP
2025-01-01T13:15;2025-01-01T13:30;54;EUR;MWh;NO;NO;37.19;;37.19;37.19;1;UP
2025-01-01T13:30;2025-01-01T13:45;55;EUR;MWh;NO;NO;37.25;;37.25;37.25;1;UP
2025-01-01T13:45;2025-01-01T14:00;56;EUR;MWh;NO;NO;;95.57;95.57;95.57;-1;DOWN
2025-01-01T14:00;2025-01-01T14:15;57;EUR;MWh;NO;NO;115;-17.88;115;-17.88;2;UP_AND_DOWN
2025-01-01T14:15;2025-01-01T14:30;58;EUR;MWh;NO;NO;135.5;;135.5;135.5;1;UP
2025-01-01T14:30;2025-01-01T14:45;59;EUR;MWh;NO;NO;70;;70;70;1;UP
2025-01-01T14:45;2025-01-01T15:00;60;EUR;MWh;NO;NO;70;-30;77.29;-30;2;UP_AND_DOWN
2025-01-01T15:00;2025-01-01T15:15;61;EUR;MWh;NO;NO;1000;-30;1000;1000;1;UP
2025-01-01T15:15;2025-01-01T15:30;62;EUR;MWh;NO;NO;115;-199;115;-199;2;UP_AND_DOWN
2025-01-01T15:30;2025-01-01T15:45;63;EUR;MWh;NO;NO;112.98;-30;112.98;-30;2;UP_AND_DOWN
2025-01-01T15:45;2025-01-01T16:00;64;EUR;MWh;NO;NO;166.7;-38.6;166.7;-38.6;2;UP_AND_DOWN
2025-01-01T16:00;2025-01-01T16:15;65;EUR;MWh;NO;NO;;-50;-50;-50;-1;DOWN
2025-01-01T16:15;2025-01-01T16:30;66;EUR;MWh;NO;NO;50;-35;77.29;-35;2;UP_AND_DOWN
2025-01-01T16:30;2025-01-01T16:45;67;EUR;MWh;NO;NO;;-21.29;-21.29;-21.29;-1;DOWN
2025-01-01T16:45;2025-01-01T17:00;68;EUR;MWh;NO;NO;111.14;-25.79;111.14;-25.79;2;UP_AND_DOWN
2025-01-01T17:00;2025-01-01T17:15;69;EUR;MWh;NO;NO;1870.07;-32;1870.07;-32;2;UP_AND_DOWN
2025-01-01T17:15;2025-01-01T17:30;70;EUR;MWh;NO;NO;1870.07;;1870.07;1870.07;1;UP
2025-01-01T17:30;2025-01-01T17:45;71;EUR;MWh;NO;NO;443.75;;443.75;443.75;1;UP
2025-01-01T17:45;2025-01-01T18:00;72;EUR;MWh;NO;NO;716.54;;716.54;716.54;1;UP
2025-01-01T18:00;2025-01-01T18:15;73;EUR;MWh;NO;NO;141.4;;141.4;141.4;1;UP
2025-01-01T18:15;2025-01-01T18:30;74;EUR;MWh;NO;NO;155.54;;155.54;155.54;1;UP
2025-01-01T18:30;2025-01-01T18:45;75;EUR;MWh;NO;NO;135.2;;135.2;135.2;1;UP
2025-01-01T18:45;2025-01-01T19:00;76;EUR;MWh;NO;NO;141.73;;141.73;141.73;1;UP
2025-01-01T19:00;2025-01-01T19:15;77;EUR;MWh;NO;NO;521.83;;521.83;521.83;1;UP
2025-01-01T19:15;2025-01-01T19:30;78;EUR;MWh;NO;NO;135.2;;135.2;135.2;1;UP
2025-01-01T19:30;2025-01-01T19:45;79;EUR;MWh;NO;NO;135.2;;135.2;135.2;1;UP
2025-01-01T19:45;2025-01-01T20:00;80;EUR;MWh;NO;NO;119.05;-34.39;119.05;-34.39;2;UP_AND_DOWN
2025-01-01T20:00;2025-01-01T20:15;81;EUR;MWh;NO;NO;;-35;-35;-35;-1;DOWN
2025-01-01T20:15;2025-01-01T20:30;82;EUR;MWh;NO;NO;;-30;-30;-30;-1;DOWN
2025-01-01T20:30;2025-01-01T20:45;83;EUR;MWh;NO;NO;;-44.89;-44.89;-44.89;-1;DOWN
2025-01-01T20:45;2025-01-01T21:00;84;EUR;MWh;NO;NO;;-35.29;-35.29;-35.29;-1;DOWN
2025-01-01T21:00;2025-01-01T21:15;85;EUR;MWh;NO;NO;;-50;-50;-50;-1;DOWN
2025-01-01T21:15;2025-01-01T21:30;86;EUR;MWh;NO;NO;;-51;-51;-51;-1;DOWN
2025-01-01T21:30;2025-01-01T21:45;87;EUR;MWh;NO;NO;112.06;-50;112.06;-50;2;UP_AND_DOWN
2025-01-01T21:45;2025-01-01T22:00;88;EUR;MWh;NO;NO;112.06;-45.79;-45.79;-45.79;-1;DOWN
2025-01-01T22:00;2025-01-01T22:15;89;EUR;MWh;NO;NO;;-38.1;-38.1;-38.1;-1;DOWN
2025-01-01T22:15;2025-01-01T22:30;90;EUR;MWh;NO;NO;65.07;-38.1;80.05;-38.1;2;UP_AND_DOWN
2025-01-01T22:30;2025-01-01T22:45;91;EUR;MWh;NO;NO;135.3;-37;135.3;135.3;1;UP
2025-01-01T22:45;2025-01-01T23:00;92;EUR;MWh;NO;NO;124.06;-60;-60;-60;-1;DOWN
2025-01-01T23:00;2025-01-01T23:15;93;EUR;MWh;NO;NO;;-57.29;-57.29;-57.29;-1;DOWN
2025-01-01T23:15;2025-01-01T23:30;94;EUR;MWh;NO;NO;;-40;-40;-40;-1;DOWN
2025-01-01T23:30;2025-01-01T23:45;95;EUR;MWh;NO;NO;;-42;-42;-42;-1;DOWN
2025-01-01T23:45;2025-01-02T00:00;96;EUR;MWh;NO;NO;;-35;-35;-35;-1;DOWN
2025-01-02T00:00;2025-01-02T00:15;1;EUR;MWh;NO;NO;121.01;-42;121.01;-42;2;UP_AND_DOWN
2025-01-02T00:15;2025-01-02T00:30;2;EUR;MWh;NO;NO;137.2;-40;137.2;-40;2;UP_AND_DOWN
2025-01-02T00:30;2025-01-02T00:45;3;EUR;MWh;NO;NO;;-41.24;-41.24;-41.24;-1;DOWN
2025-01-02T00:45;2025-01-02T01:00;4;EUR;MWh;NO;NO;;-35;-35;-35;-1;DOWN
2025-01-02T01:00;2025-01-02T01:15;5;EUR;MWh;NO;NO;137.2;35;137.2;137.2;1;UP
2025-01-02T01:15;2025-01-02T01:30;6;EUR;MWh;NO;NO;137.2;;137.2;137.2;1;UP
2025-01-02T01:30;2025-01-02T01:45;7;EUR;MWh;NO;NO;200;;200;200;1;UP
2025-01-02T01:45;2025-01-02T02:00;8;EUR;MWh;NO;NO;243.35;;243.35;243.35;1;UP
2025-01-02T02:00;2025-01-02T02:15;9;EUR;MWh;NO;NO;120;102.2;120;74.32;2;UP_AND_DOWN
2025-01-02T02:15;2025-01-02T02:30;10;EUR;MWh;NO;NO;125.64;;125.64;125.64;1;UP
2025-01-02T02:30;2025-01-02T02:45;11;EUR;MWh;NO;NO;115.95;48.13;115.95;48.13;2;UP_AND_DOWN
2025-01-02T02:45;2025-01-02T03:00;12;EUR;MWh;NO;NO;119.05;50.13;119.05;119.05;1;UP
2025-01-02T03:00;2025-01-02T03:15;13;EUR;MWh;NO;NO;111.94;101.9;111.94;74.32;2;UP_AND_DOWN
2025-01-02T03:15;2025-01-02T03:30;14;EUR;MWh;NO;NO;112.98;101.8;112.98;112.98;1;UP
2025-01-02T03:30;2025-01-02T03:45;15;EUR;MWh;NO;NO;112.06;99.57;112.06;74.32;2;UP_AND_DOWN
2025-01-02T03:45;2025-01-02T04:00;16;EUR;MWh;NO;NO;105.41;35;105.41;35;2;UP_AND_DOWN
2025-01-02T04:00;2025-01-02T04:15;17;EUR;MWh;NO;NO;102.74;103.57;102.74;74.32;2;UP_AND_DOWN
2025-01-02T04:15;2025-01-02T04:30;18;EUR;MWh;NO;NO;;-28;-28;-28;-1;DOWN
2025-01-02T04:30;2025-01-02T04:45;19;EUR;MWh;NO;NO;117.98;-28;117.98;117.98;1;UP
2025-01-02T04:45;2025-01-02T05:00;20;EUR;MWh;NO;NO;102.82;99.57;102.82;74.32;2;UP_AND_DOWN
2025-01-02T05:00;2025-01-02T05:15;21;EUR;MWh;NO;NO;124;99.57;124;124;1;UP
2025-01-02T05:15;2025-01-02T05:30;22;EUR;MWh;NO;NO;117.4;;117.4;117.4;1;UP
2025-01-02T05:30;2025-01-02T05:45;23;EUR;MWh;NO;NO;102.78;48.13;102.78;48.13;2;UP_AND_DOWN
2025-01-02T05:45;2025-01-02T06:00;24;EUR;MWh;NO;NO;;65;65;65;-1;DOWN
2025-01-02T06:00;2025-01-02T06:15;25;EUR;MWh;NO;NO;126.54;102.3;126.54;74.32;2;UP_AND_DOWN
2025-01-02T06:15;2025-01-02T06:30;26;EUR;MWh;NO;NO;137.3;;137.3;137.3;1;UP
2025-01-02T06:30;2025-01-02T06:45;27;EUR;MWh;NO;NO;133.23;;133.23;133.23;1;UP
2025-01-02T06:45;2025-01-02T07:00;28;EUR;MWh;NO;NO;45.07;65;74.32;65;2;UP_AND_DOWN
2025-01-02T07:00;2025-01-02T07:15;29;EUR;MWh;NO;NO;;-33.69;-33.69;-33.69;-1;DOWN
2025-01-02T07:15;2025-01-02T07:30;30;EUR;MWh;NO;NO;105.38;42.38;105.38;105.38;1;UP
2025-01-02T07:30;2025-01-02T07:45;31;EUR;MWh;NO;NO;128.99;42.38;128.99;128.99;1;UP
2025-01-02T07:45;2025-01-02T08:00;32;EUR;MWh;NO;NO;124.7;;124.7;124.7;1;UP
2025-01-02T08:00;2025-01-02T08:15;33;EUR;MWh;NO;NO;124.7;.9;.9;.9;-1;DOWN
2025-01-02T08:15;2025-01-02T08:30;34;EUR;MWh;NO;NO;117.4;85.9;117.4;117.4;1;UP
2025-01-02T08:30;2025-01-02T08:45;35;EUR;MWh;NO;NO;121.42;;121.42;121.42;1;UP
2025-01-02T08:45;2025-01-02T09:00;36;EUR;MWh;NO;NO;137.5;;137.5;137.5;1;UP
2025-01-02T09:00;2025-01-02T09:15;37;EUR;MWh;NO;NO;137.4;;137.4;137.4;1;UP
2025-01-02T09:15;2025-01-02T09:30;38;EUR;MWh;NO;NO;75.07;;75.07;75.07;1;UP
2025-01-02T09:30;2025-01-02T09:45;39;EUR;MWh;NO;NO;75.07;;75.07;75.07;1;UP
2025-01-02T09:45;2025-01-02T10:00;40;EUR;MWh;NO;NO;114.82;;114.82;114.82;1;UP
2025-01-02T10:00;2025-01-02T10:15;41;EUR;MWh;NO;NO;1895;;1895;1895;1;UP
2025-01-02T10:15;2025-01-02T10:30;42;EUR;MWh;NO;NO;120.7;25.9;120.7;25.9;2;UP_AND_DOWN
2025-01-02T10:30;2025-01-02T10:45;43;EUR;MWh;NO;NO;;59.57;59.57;59.57;-1;DOWN
2025-01-02T10:45;2025-01-02T11:00;44;EUR;MWh;NO;NO;;59.57;59.57;59.57;-1;DOWN
2025-01-02T11:00;2025-01-02T11:15;45;EUR;MWh;NO;NO;;49.42;49.42;49.42;-1;DOWN
2025-01-02T11:15;2025-01-02T11:30;46;EUR;MWh;NO;NO;;-3.57;-3.57;-3.57;-1;DOWN
2025-01-02T11:30;2025-01-02T11:45;47;EUR;MWh;NO;NO;;-10;-10;-10;-1;DOWN
2025-01-02T11:45;2025-01-02T12:00;48;EUR;MWh;NO;NO;;14.57;14.57;14.57;-1;DOWN
2025-01-02T12:00;2025-01-02T12:15;49;EUR;MWh;NO;NO;122.95;68.57;122.95;68.57;2;UP_AND_DOWN
2025-01-02T12:15;2025-01-02T12:30;50;EUR;MWh;NO;NO;122.95;49.42;49.42;49.42;-1;DOWN
2025-01-02T12:30;2025-01-02T12:45;51;EUR;MWh;NO;NO;;80.9;80.9;80.9;-1;DOWN
2025-01-02T12:45;2025-01-02T13:00;52;EUR;MWh;NO;NO;;35;35;35;-1;DOWN
2025-01-02T13:00;2025-01-02T13:15;53;EUR;MWh;NO;NO;100;24.42;100;24.42;2;UP_AND_DOWN
2025-01-02T13:15;2025-01-02T13:30;54;EUR;MWh;NO;NO;45.07;24.42;45.07;45.07;1;UP
2025-01-02T13:30;2025-01-02T13:45;55;EUR;MWh;NO;NO;75.07;;75.07;75.07;1;UP
2025-01-02T13:45;2025-01-02T14:00;56;EUR;MWh;NO;NO;118.38;94.42;118.38;74.32;2;UP_AND_DOWN
2025-01-02T14:00;2025-01-02T14:15;57;EUR;MWh;NO;NO;112.98;77.57;112.98;74.32;2;UP_AND_DOWN
2025-01-02T14:15;2025-01-02T14:30;58;EUR;MWh;NO;NO;137.8;;137.8;137.8;1;UP
2025-01-02T14:30;2025-01-02T14:45;59;EUR;MWh;NO;NO;166.28;;166.28;166.28;1;UP
2025-01-02T14:45;2025-01-02T15:00;60;EUR;MWh;NO;NO;153.1;;153.1;153.1;1;UP
2025-01-02T15:00;2025-01-02T15:15;61;EUR;MWh;NO;NO;137.8;68.57;137.8;68.57;2;UP_AND_DOWN
2025-01-02T15:15;2025-01-02T15:30;62;EUR;MWh;NO;NO;;86.57;86.57;86.57;-1;DOWN
2025-01-02T15:30;2025-01-02T15:45;63;EUR;MWh;NO;NO;;83.57;83.57;83.57;-1;DOWN
2025-01-02T15:45;2025-01-02T16:00;64;EUR;MWh;NO;NO;120.7;83.57;120.7;120.7;1;UP
2025-01-02T16:00;2025-01-02T16:15;65;EUR;MWh;NO;NO;112.14;89.42;89.42;89.42;-1;DOWN
2025-01-02T16:15;2025-01-02T16:30;66;EUR;MWh;NO;NO;177;93.5;177;177;1;UP
2025-01-02T16:30;2025-01-02T16:45;67;EUR;MWh;NO;NO;173.3;;173.3;173.3;1;UP
2025-01-02T16:45;2025-01-02T17:00;68;EUR;MWh;NO;NO;200;;200;200;1;UP
2025-01-02T17:00;2025-01-02T17:15;69;EUR;MWh;NO;NO;258;;258;258;1;UP
2025-01-02T17:15;2025-01-02T17:30;70;EUR;MWh;NO;NO;125.6;;125.6;125.6;1;UP
2025-01-02T17:30;2025-01-02T17:45;71;EUR;MWh;NO;NO;131.54;;131.54;131.54;1;UP
2025-01-02T17:45;2025-01-02T18:00;72;EUR;MWh;NO;NO;129.14;;129.14;129.14;1;UP
2025-01-02T18:00;2025-01-02T18:15;73;EUR;MWh;NO;NO;125.64;97.86;125.64;78.04;2;UP_AND_DOWN
2025-01-02T18:15;2025-01-02T18:30;74;EUR;MWh;NO;NO;125.64;80.9;80.9;80.9;-1;DOWN
2025-01-02T18:30;2025-01-02T18:45;75;EUR;MWh;NO;NO;;84.42;84.42;84.42;-1;DOWN
2025-01-02T18:45;2025-01-02T19:00;76;EUR;MWh;NO;NO;;77;77;77;-1;DOWN
2025-01-02T19:00;2025-01-02T19:15;77;EUR;MWh;NO;NO;;76.65;76.65;76.65;-1;DOWN
2025-01-02T19:15;2025-01-02T19:30;78;EUR;MWh;NO;NO;75.07;98.57;75.07;74.32;2;UP_AND_DOWN
2025-01-02T19:30;2025-01-02T19:45;79;EUR;MWh;NO;NO;75.07;102.8;75.07;75.07;1;UP
2025-01-02T19:45;2025-01-02T20:00;80;EUR;MWh;NO;NO;;89.42;89.42;89.42;-1;DOWN
2025-01-02T20:00;2025-01-02T20:15;81;EUR;MWh;NO;NO;137.7;95.9;137.7;74.32;2;UP_AND_DOWN
2025-01-02T20:15;2025-01-02T20:30;82;EUR;MWh;NO;NO;122.35;;122.35;122.35;1;UP
2025-01-02T20:30;2025-01-02T20:45;83;EUR;MWh;NO;NO;115.75;101.72;115.75;74.32;2;UP_AND_DOWN
2025-01-02T20:45;2025-01-02T21:00;84;EUR;MWh;NO;NO;;100.57;100.57;100.57;-1;DOWN
2025-01-02T21:00;2025-01-02T21:15;85;EUR;MWh;NO;NO;143.43;103.57;143.43;74.32;2;UP_AND_DOWN
2025-01-02T21:15;2025-01-02T21:30;86;EUR;MWh;NO;NO;159.34;;159.34;159.34;1;UP
2025-01-02T21:30;2025-01-02T21:45;87;EUR;MWh;NO;NO;65;98.34;74.32;74.32;2;UP_AND_DOWN
2025-01-02T21:45;2025-01-02T22:00;88;EUR;MWh;NO;NO;;55.07;55.07;55.07;-1;DOWN
2025-01-02T22:00;2025-01-02T22:15;89;EUR;MWh;NO;NO;136.6;68.57;136.6;68.57;2;UP_AND_DOWN
2025-01-02T22:15;2025-01-02T22:30;90;EUR;MWh;NO;NO;129.89;95.32;129.89;74.32;2;UP_AND_DOWN
2025-01-02T22:30;2025-01-02T22:45;91;EUR;MWh;NO;NO;135;98.32;135;74.32;2;UP_AND_DOWN
2025-01-02T22:45;2025-01-02T23:00;92;EUR;MWh;NO;NO;136.6;;136.6;136.6;1;UP
2025-01-02T23:00;2025-01-02T23:15;93;EUR;MWh;NO;NO;156.9;;156.9;156.9;1;UP
2025-01-02T23:15;2025-01-02T23:30;94;EUR;MWh;NO;NO;1000;;1000;1000;1;UP
2025-01-02T23:30;2025-01-02T23:45;95;EUR;MWh;NO;NO;1895;;1895;1895;1;UP
2025-01-02T23:45;2025-01-03T00:00;96;EUR;MWh;NO;NO;1000;;1000;1000;1;UP
2025-01-03T00:00;2025-01-03T00:15;1;EUR;MWh;NO;NO;200;11;11;11;-1;DOWN
2025-01-03T00:15;2025-01-03T00:30;2;EUR;MWh;NO;NO;121;11;121;11;2;UP_AND_DOWN
2025-01-03T00:30;2025-01-03T00:45;3;EUR;MWh;NO;NO;143.69;;143.69;143.69;1;UP
2025-01-03T00:45;2025-01-03T01:00;4;EUR;MWh;NO;NO;121.3;;121.3;121.3;1;UP
2025-01-03T01:00;2025-01-03T01:15;5;EUR;MWh;NO;NO;115;;115;115;1;UP
2025-01-03T01:15;2025-01-03T01:30;6;EUR;MWh;NO;NO;65.07;82.38;86.29;82.38;2;UP_AND_DOWN
2025-01-03T01:30;2025-01-03T01:45;7;EUR;MWh;NO;NO;;15;15;15;-1;DOWN
2025-01-03T01:45;2025-01-03T02:00;8;EUR;MWh;NO;NO;;-2.52;-2.52;-2.52;-1;DOWN
2025-01-03T02:00;2025-01-03T02:15;9;EUR;MWh;NO;NO;123.19;9.69;123.19;123.19;1;UP
2025-01-03T02:15;2025-01-03T02:30;10;EUR;MWh;NO;NO;121;;121;121;1;UP
2025-01-03T02:30;2025-01-03T02:45;11;EUR;MWh;NO;NO;137.5;101.51;137.5;86.29;2;UP_AND_DOWN
2025-01-03T02:45;2025-01-03T03:00;12;EUR;MWh;NO;NO;137.6;;137.6;137.6;1;UP
2025-01-03T03:00;2025-01-03T03:15;13;EUR;MWh;NO;NO;137.6;100.45;100.45;100.45;-1;DOWN
2025-01-03T03:15;2025-01-03T03:30;14;EUR;MWh;NO;NO;112.98;100.45;112.98;112.98;1;UP
2025-01-03T03:30;2025-01-03T03:45;15;EUR;MWh;NO;NO;95.07;100.45;95.07;86.29;2;UP_AND_DOWN
2025-01-03T03:45;2025-01-03T04:00;16;EUR;MWh;NO;NO;;11;11;11;-1;DOWN
2025-01-03T04:00;2025-01-03T04:15;17;EUR;MWh;NO;NO;111.31;-10.1;111.31;-10.1;2;UP_AND_DOWN
2025-01-03T04:15;2025-01-03T04:30;18;EUR;MWh;NO;NO;115.31;58.23;115.31;58.23;2;UP_AND_DOWN
2025-01-03T04:30;2025-01-03T04:45;19;EUR;MWh;NO;NO;115.56;22;115.56;22;2;UP_AND_DOWN
2025-01-03T04:45;2025-01-03T05:00;20;EUR;MWh;NO;NO;116.31;26.65;116.31;26.65;2;UP_AND_DOWN
2025-01-03T05:00;2025-01-03T05:15;21;EUR;MWh;NO;NO;181.32;;181.32;181.32;1;UP
2025-01-03T05:15;2025-01-03T05:30;22;EUR;MWh;NO;NO;121;;121;121;1;UP
2025-01-03T05:30;2025-01-03T05:45;23;EUR;MWh;NO;NO;75.07;65;86.29;65;2;UP_AND_DOWN
2025-01-03T05:45;2025-01-03T06:00;24;EUR;MWh;NO;NO;116.47;26.65;116.47;26.65;2;UP_AND_DOWN
2025-01-03T06:00;2025-01-03T06:15;25;EUR;MWh;NO;NO;118.81;26.65;26.65;26.65;-1;DOWN
2025-01-03T06:15;2025-01-03T06:30;26;EUR;MWh;NO;NO;;-11;-11;-11;-1;DOWN
2025-01-03T06:30;2025-01-03T06:45;27;EUR;MWh;NO;NO;116.47;-11;116.47;116.47;1;UP
2025-01-03T06:45;2025-01-03T07:00;28;EUR;MWh;NO;NO;112.99;;112.99;112.99;1;UP
2025-01-03T07:00;2025-01-03T07:15;29;EUR;MWh;NO;NO;112.99;-6.92;-6.92;-6.92;-1;DOWN
2025-01-03T07:15;2025-01-03T07:30;30;EUR;MWh;NO;NO;;11;11;11;-1;DOWN
2025-01-03T07:30;2025-01-03T07:45;31;EUR;MWh;NO;NO;171.69;-3.81;171.69;-3.81;2;UP_AND_DOWN
2025-01-03T07:45;2025-01-03T08:00;32;EUR;MWh;NO;NO;140;-3.9;-3.9;-3.9;-1;DOWN
2025-01-03T08:00;2025-01-03T08:15;33;EUR;MWh;NO;NO;118.38;11;118.38;11;2;UP_AND_DOWN
2025-01-03T08:15;2025-01-03T08:30;34;EUR;MWh;NO;NO;121;68.19;121;68.19;2;UP_AND_DOWN
2025-01-03T08:30;2025-01-03T08:45;35;EUR;MWh;NO;NO;;79.92;79.92;79.92;-1;DOWN
2025-01-03T08:45;2025-01-03T09:00;36;EUR;MWh;NO;NO;107.56;79.92;107.56;107.56;1;UP
2025-01-03T09:00;2025-01-03T09:15;37;EUR;MWh;NO;NO;121;49.92;121;49.92;2;UP_AND_DOWN
2025-01-03T09:15;2025-01-03T09:30;38;EUR;MWh;NO;NO;122.86;49.92;122.86;122.86;1;UP
